date,Positive,Positive (low),Positive (high),Negative,Negative (low),Negative (high),Positive (under-50s),Positive (under-50s) (low),Positive (under-50s) (high),Negative (under-50s),Negative (under-50s) (low),Negative (under-50s) (high),Positive (over-50s),Positive (over-50s) (low),Positive (over-50s) (high),Negative (over-50s),Negative (over-50s) (low),Negative (over-50s) (high),Positive (poll),Negative (poll),Positive (under-50s) (poll),Negative (under-50s) (poll),Positive (over-50s) (poll),Negative (over-50s) (poll)
2024-03-13,36.64,35.0,38.38,34.51,31.76,37.39,,,,,,,,,,,,,,,,,,
2024-03-14,36.54,34.86,38.27,34.47,31.67,37.39,,,,,,,,,,,,,,,,,,
2024-03-15,36.45,34.75,38.22,34.46,31.65,37.44,,,,,,,,,,,,,,,,,,
2024-03-16,36.36,34.66,38.17,34.48,31.68,37.46,,,,,,,,,,,,,,,,,,
2024-03-17,36.29,34.58,38.13,34.52,31.77,37.58,,,,,,,,,,,,,36.0,28.0,,,,
2024-03-18,36.22,34.53,38.11,34.58,31.9,37.5,,,,,,,,,,,,,42.0,45.0,,,,
2024-03-19,36.17,34.47,38.08,34.66,32.0,37.61,,,,,,,,,,,,,,,,,,
2024-03-20,36.13,34.38,38.04,34.76,32.02,37.68,,,,,,,,,,,,,,,,,,
2024-03-21,36.09,34.3,38.08,34.87,32.09,37.61,,,,,,,,,,,,,,,,,,
2024-03-22,36.07,34.23,38.09,34.98,32.12,37.6,,,,,,,,,,,,,32.5,35.5,,,,
2024-03-23,36.05,34.15,38.1,35.1,32.1,37.91,,,,,,,,,,,,,,,,,,
2024-03-24,36.04,34.09,38.13,35.22,32.19,38.15,,,,,,,,,,,,,36.0,30.0,,,,
2024-03-25,36.04,34.04,38.15,35.34,32.31,38.2,,,,,,,,,,,,,44.0,44.0,,,,
2024-03-26,36.04,34.02,38.19,35.46,32.41,38.34,,,,,,,,,,,,,,,,,,
2024-03-27,36.05,34.02,38.27,35.58,32.56,38.32,,,,,,,,,,,,,,,,,,
2024-03-28,36.07,34.06,38.39,35.7,32.63,38.45,,,,,,,,,,,,,35.0,33.0,,,,
2024-03-29,36.09,34.09,38.4,35.81,32.71,38.51,,,,,,,,,,,,,,,,,,
2024-03-30,36.12,34.15,38.4,35.93,32.84,38.72,,,,,,,,,,,,,,,,,,
2024-03-31,36.15,34.19,38.43,36.04,33.0,38.94,,,,,,,,,,,,,38.0,28.0,,,,
2024-04-01,36.18,34.22,38.48,36.14,33.07,38.98,,,,,,,,,,,,,,,,,,
2024-04-02,36.22,34.26,38.52,36.25,33.11,38.95,,,,,,,,,,,,,,,,,,
2024-04-03,36.26,34.31,38.56,36.35,33.23,39.14,,,,,,,,,,,,,,,,,,
2024-04-04,36.3,34.32,38.59,36.45,33.36,39.17,,,,,,,,,,,,,,,,,,
2024-04-05,36.35,34.3,38.63,36.55,33.43,39.26,,,,,,,,,,,,,31.0,38.0,,,,
2024-04-06,36.39,34.27,38.66,36.65,33.56,39.37,,,,,,,,,,,,,,,,,,
2024-04-07,36.44,34.24,38.69,36.75,33.65,39.56,,,,,,,,,,,,,35.0,29.5,,,,
2024-04-08,36.49,34.22,38.73,36.84,33.68,39.78,,,,,,,,,,,,,,,,,,
2024-04-09,36.54,34.21,38.77,36.93,33.7,39.96,,,,,,,,,,,,,,,,,,
2024-04-10,36.6,34.34,38.81,37.02,33.77,40.13,,,,,,,,,,,,,,,,,,
2024-04-11,36.65,34.46,38.88,37.11,33.84,40.14,,,,,,,,,,,,,,,,,,
2024-04-12,36.71,34.49,38.94,37.19,33.89,40.15,,,,,,,,,,,,,,,,,,
2024-04-13,36.78,34.58,38.97,37.28,33.95,40.26,,,,,,,,,,,,,,,,,,
2024-04-14,36.85,34.61,39.06,37.35,34.0,40.37,,,,,,,,,,,,,,,,,,
2024-04-15,36.92,34.65,39.12,37.43,34.02,40.39,,,,,,,,,,,,,36.0,48.0,,,,
2024-04-16,37.0,34.67,39.2,37.5,34.11,40.36,,,,,,,,,,,,,,,,,,
2024-04-17,37.09,34.7,39.29,37.56,34.2,40.38,,,,,,,,,,,,,,,,,,
2024-04-18,37.18,34.74,39.37,37.62,34.2,40.56,,,,,,,,,,,,,,,,,,
2024-04-19,37.27,34.72,39.46,37.67,34.25,40.57,,,,,,,,,,,,,36.0,42.5,,,,
2024-04-20,37.38,34.84,39.63,37.7,34.16,40.68,,,,,,,,,,,,,,,,,,
2024-04-21,37.48,34.9,39.78,37.73,34.07,40.81,,,,,,,,,,,,,36.0,28.0,,,,
2024-04-22,37.59,34.98,39.9,37.74,34.11,40.91,,,,,,,,,,,,,,,,,,
2024-04-23,37.7,35.06,39.98,37.75,34.14,40.96,,,,,,,,,,,,,,,,,,
2024-04-24,37.82,35.15,40.07,37.73,34.18,40.89,,,,,,,,,,,,,,,,,,
2024-04-25,37.93,35.24,40.16,37.71,34.21,40.8,,,,,,,,,,,,,,,,,,
2024-04-26,38.04,35.39,40.2,37.67,34.26,40.67,,,,,,,,,,,,,42.0,45.0,,,,
2024-04-27,38.15,35.61,40.27,37.62,34.25,40.57,,,,,,,,,,,,,,,,,,
2024-04-28,38.25,35.79,40.31,37.57,34.2,40.44,,,,,,,,,,,,,36.0,30.0,,,,
2024-04-29,38.36,35.93,40.38,37.49,34.19,40.32,,,,,,,,,,,,,,,,,,
2024-04-30,38.47,36.12,40.43,37.41,34.14,40.23,,,,,,,,,,,,,,,,,,
2024-05-01,38.58,36.22,40.5,37.31,34.15,40.08,,,,,,,,,,,,,,,,,,
2024-05-02,38.69,36.38,40.57,37.2,34.17,39.81,,,,,,,,,,,,,,,,,,
2024-05-03,38.8,36.54,40.64,37.09,34.16,39.76,,,,,,,,,,,,,45.0,44.0,,,,
2024-05-04,38.92,36.71,40.71,36.96,34.16,39.61,,,,,,,,,,,,,,,,,,
2024-05-05,39.04,36.87,40.77,36.83,34.14,39.36,,,,,,,,,,,,,,,,,,
2024-05-06,39.16,37.03,40.83,36.68,34.04,39.25,,,,,,,,,,,,,,,,,,
2024-05-07,39.28,37.19,40.87,36.53,33.93,38.87,,,,,,,,,,,,,,,,,,
2024-05-08,39.39,37.33,40.91,36.38,33.84,38.66,,,,,,,,,,,,,,,,,,
2024-05-09,39.5,37.44,41.04,36.22,33.75,38.36,,,,,,,,,,,,,,,,,,
2024-05-10,39.6,37.54,41.18,36.05,33.68,38.0,,,,,,,,,,,,,44.0,47.0,,,,
2024-05-11,39.69,37.64,41.3,35.88,33.58,37.71,,,,,,,,,,,,,,,,,,
2024-05-12,39.78,37.76,41.38,35.72,33.48,37.43,,,,,,,,,,,,,35.0,30.0,,,,
2024-05-13,39.86,37.94,41.38,35.56,33.3,37.21,,,,,,,,,,,,,,,,,,
2024-05-14,39.93,38.02,41.43,35.4,33.15,37.08,,,,,,,,,,,,,,,,,,
2024-05-15,40.0,38.02,41.47,35.25,33.01,36.96,,,,,,,,,,,,,,,,,,
2024-05-16,40.06,38.03,41.5,35.11,32.88,36.84,,,,,,,,,,,,,,,,,,
2024-05-17,40.11,38.08,41.55,34.97,32.75,36.69,,,,,,,,,,,,,46.0,40.0,,,,
2024-05-18,40.16,38.16,41.59,34.85,32.66,36.54,,,,,,,,,,,,,,,,,,
2024-05-19,40.2,38.29,41.63,34.74,32.64,36.39,,,,,,,,,,,,,41.0,27.0,,,,
2024-05-20,40.24,38.31,41.67,34.65,32.6,36.25,,,,,,,,,,,,,,,,,,
2024-05-21,40.27,38.32,41.72,34.57,32.58,36.16,,,,,,,,,,,,,,,,,,
2024-05-22,40.3,38.33,41.75,34.5,32.61,36.05,,,,,,,,,,,,,,,,,,
2024-05-23,40.32,38.35,41.82,34.45,32.64,35.98,,,,,,,,,,,,,40.5,37.5,,,,
2024-05-24,40.34,38.39,41.83,34.41,32.71,35.94,,,,,,,,,,,,,34.0,31.5,,,,
2024-05-25,40.35,38.41,41.82,34.38,32.73,35.89,,,,,,,,,,,,,46.0,34.0,,,,
2024-05-26,40.36,38.43,41.81,34.36,32.77,35.86,,,,,,,,,,,,,38.0,29.0,,,,
2024-05-27,40.37,38.45,41.88,34.34,32.82,35.85,,,,,,,,,,,,,,,,,,
2024-05-28,40.38,38.47,41.95,34.33,32.85,35.85,,,,,,,,,,,,,,,,,,
2024-05-29,40.39,38.5,42.0,34.33,32.86,35.85,,,,,,,,,,,,,,,,,,
2024-05-30,40.4,38.53,42.04,34.33,32.87,35.83,,,,,,,,,,,,,35.0,34.0,,,,
2024-05-31,40.41,38.57,42.04,34.33,32.91,35.82,,,,,,,,,,,,,,,,,,
2024-06-01,40.42,38.61,42.04,34.34,32.95,35.83,,,,,,,,,,,,,40.0,29.0,,,,
2024-06-02,40.44,38.64,42.05,34.35,32.99,35.82,,,,,,,,,,,,,,,,,,
2024-06-03,40.46,38.67,42.09,34.35,33.0,35.78,,,,,,,,,,,,,49.0,41.0,,,,
2024-06-04,40.48,38.74,42.16,34.36,33.02,35.78,,,,,,,,,,,,,,,,,,
2024-06-05,40.5,38.78,42.16,34.36,33.02,35.78,,,,,,,,,,,,,36.0,35.0,,,,
2024-06-06,40.52,38.82,42.22,34.36,33.08,35.84,,,,,,,,,,,,,41.5,29.0,,,,
2024-06-07,40.55,38.86,42.26,34.35,33.13,35.83,,,,,,,,,,,,,,,,,,
2024-06-08,40.57,38.88,42.3,34.34,33.12,35.91,,,,,,,,,,,,,50.0,39.0,,,,
2024-06-09,40.6,38.9,42.34,34.33,33.04,35.92,,,,,,,,,,,,,,,,,,
2024-06-10,40.63,38.89,42.4,34.31,33.04,35.92,,,,,,,,,,,,,41.0,29.0,,,,
2024-06-11,40.66,38.89,42.45,34.29,33.02,35.97,,,,,,,,,,,,,,,,,,
2024-06-12,40.69,38.89,42.5,34.26,32.97,35.86,,,,,,,,,,,,,,,,,,
2024-06-13,40.72,38.91,42.55,34.23,32.85,35.79,,,,,,,,,,,,,36.0,32.0,,,,
2024-06-14,40.75,38.91,42.57,34.2,32.84,35.73,,,,,,,,,,,,,33.0,36.0,,,,
2024-06-15,40.78,38.9,42.57,34.16,32.78,35.74,,,,,,,,,,,,,35.0,34.0,,,,
2024-06-16,40.8,38.9,42.6,34.12,32.71,35.77,,,,,,,,,,,,,42.0,28.0,,,,
2024-06-17,40.83,38.97,42.66,34.08,32.63,35.78,,,,,,,,,,,,,52.0,38.0,,,,
2024-06-18,40.85,38.97,42.68,34.03,32.56,35.74,,,,,,,,,,,,,34.0,44.0,,,,
2024-06-19,40.88,38.96,42.69,33.99,32.48,35.69,,,,,,,,,,,,,,,,,,
2024-06-20,40.9,38.95,42.69,33.94,32.35,35.72,,,,,,,,,,,,,,,,,,
2024-06-21,40.92,38.95,42.7,33.9,32.28,35.76,,,,,,,,,,,,,40.0,32.0,,,,
2024-06-22,40.95,38.95,42.74,33.86,32.18,35.79,,,,,,,,,,,,,,,,,,
2024-06-23,40.97,38.97,42.79,33.82,32.09,35.77,,,,,,,,,,,,,41.0,30.0,,,,
2024-06-24,40.99,38.99,42.8,33.78,32.0,35.8,,,,,,,,,,,,,43.0,34.5,,,,
2024-06-25,41.0,39.01,42.78,33.75,31.88,35.84,,,,,,,,,,,,,36.0,46.0,,,,
2024-06-26,41.02,39.01,42.85,33.72,31.76,35.88,,,,,,,,,,,,,,,,,,
2024-06-27,41.03,39.02,42.89,33.7,31.65,35.91,,,,,,,,,,,,,49.0,42.0,,,,
2024-06-28,41.03,39.02,42.88,33.69,31.53,35.92,,,,,,,,,,,,,39.0,34.5,,,,
2024-06-29,41.04,38.99,42.81,33.68,31.47,35.91,,,,,,,,,,,,,,,,,,
2024-06-30,41.03,38.97,42.81,33.69,31.34,35.9,,,,,,,,,,,,,,,,,,
2024-07-01,41.02,38.95,42.78,33.7,31.31,35.99,,,,,,,,,,,,,,,,,,
2024-07-02,41.0,38.91,42.79,33.72,31.31,36.01,,,,,,,,,,,,,,,,,,
2024-07-03,40.97,38.9,42.8,33.75,31.33,36.07,,,,,,,,,,,,,49.0,42.0,,,,
2024-07-04,40.94,38.89,42.76,33.79,31.35,36.21,,,,,,,,,,,,,,,,,,
2024-07-05,40.9,38.85,42.68,33.84,31.42,36.33,43.08,41.35,44.91,23.56,19.69,28.96,36.9,35.23,38.66,33.6,29.48,39.24,40.0,33.0,43.0,26.0,37.0,36.0
2024-07-06,40.85,38.83,42.66,33.9,31.47,36.44,43.0,41.32,44.85,23.98,19.96,29.18,36.78,35.08,38.54,34.07,29.8,39.63,,,,,,
2024-07-07,40.79,38.81,42.58,33.96,31.5,36.59,42.92,41.23,44.77,24.38,20.35,29.4,36.66,34.85,38.47,34.53,30.06,40.15,,,,,,
2024-07-08,40.73,38.78,42.49,34.03,31.56,36.68,42.83,41.14,44.72,24.78,20.62,29.9,36.53,34.72,38.31,34.98,30.31,40.75,45.0,25.0,48.0,18.0,42.0,28.0
2024-07-09,40.66,38.74,42.37,34.11,31.62,36.81,42.75,41.04,44.69,25.16,20.86,30.41,36.39,34.52,38.1,35.43,30.84,41.07,,,,,,
2024-07-10,40.59,38.66,42.23,34.2,31.67,36.94,42.66,40.94,44.54,25.53,21.11,30.84,36.26,34.32,37.98,35.86,31.2,41.31,,,,,,
2024-07-11,40.5,38.65,42.07,34.29,31.79,37.12,42.57,40.85,44.45,25.88,21.41,31.0,36.12,34.2,37.82,36.27,31.53,41.71,38.0,15.0,41.0,14.0,35.0,23.0
2024-07-12,40.41,38.59,41.98,34.39,31.9,37.39,42.48,40.76,44.35,26.22,21.89,31.21,35.98,33.92,37.7,36.67,32.02,42.11,,,,,,
2024-07-13,40.31,38.57,41.94,34.49,31.99,37.64,42.39,40.65,44.28,26.54,22.21,31.45,35.84,33.8,37.58,37.06,32.31,42.4,,,,,,
2024-07-14,40.2,38.54,41.89,34.6,32.04,37.87,42.31,40.58,44.21,26.84,22.46,31.61,35.7,33.69,37.46,37.42,32.58,42.82,,,,,,
2024-07-15,40.09,38.44,41.79,34.71,32.15,38.0,42.22,40.51,44.12,27.13,22.68,31.95,35.57,33.54,37.33,37.77,32.83,43.1,,,,,,
2024-07-16,39.97,38.34,41.7,34.81,32.23,38.13,42.14,40.43,44.04,27.4,22.88,32.11,35.44,33.43,37.24,38.09,33.07,43.41,,,,,,
2024-07-17,39.83,38.21,41.68,34.93,32.28,38.39,42.06,40.37,43.97,27.66,23.08,32.25,35.31,33.33,37.14,38.41,33.32,43.67,38.0,20.0,41.0,15.0,35.0,25.0
2024-07-18,39.69,38.09,41.56,35.04,32.29,38.81,41.98,40.31,43.92,27.9,23.33,32.48,35.18,33.23,37.07,38.71,33.6,43.85,,,,,,
2024-07-19,39.53,37.93,41.38,35.16,32.29,39.06,41.89,40.13,43.87,28.14,23.64,32.69,35.05,33.11,37.01,39.0,33.92,44.08,,,,,,
2024-07-20,39.36,37.75,41.27,35.28,32.25,39.34,41.8,40.04,43.82,28.37,23.99,32.86,34.92,32.93,36.91,39.28,34.3,44.36,,,,,,
2024-07-21,39.17,37.57,41.11,35.41,32.23,39.5,41.72,39.99,43.76,28.6,24.31,32.95,34.79,32.84,36.77,39.55,34.67,44.58,,,,,,
2024-07-22,38.98,37.46,40.82,35.55,32.22,39.87,41.62,39.94,43.65,28.83,24.56,33.19,34.66,32.68,36.65,39.83,34.92,44.79,,,,,,
2024-07-23,38.77,37.22,40.61,35.71,32.26,40.12,41.53,39.84,43.53,29.06,24.78,33.37,34.53,32.51,36.51,40.11,35.27,45.0,,,,,,
2024-07-24,38.55,37.03,40.41,35.89,32.27,40.57,41.42,39.72,43.46,29.31,25.01,33.67,34.39,32.37,36.43,40.4,35.54,45.31,,,,,,
2024-07-25,38.32,36.73,40.16,36.08,32.26,41.01,41.32,39.59,43.33,29.56,25.3,33.89,34.25,32.24,36.3,40.69,35.86,45.46,42.0,37.0,45.0,32.0,39.0,42.0
2024-07-26,38.08,36.5,39.84,36.3,32.35,41.27,41.21,39.51,43.23,29.83,25.6,34.14,34.11,32.12,36.17,41.0,36.2,45.65,,,,,,
2024-07-27,37.84,36.22,39.63,36.54,32.5,41.44,41.09,39.38,43.15,30.12,25.86,34.35,33.96,32.0,36.0,41.33,36.5,45.91,,,,,,
2024-07-28,37.59,35.94,39.36,36.81,32.7,41.61,40.96,39.2,43.05,30.42,26.19,34.6,33.8,31.86,35.82,41.67,36.77,46.18,,,,,,
2024-07-29,37.34,35.66,39.09,37.1,32.97,41.98,40.83,39.09,42.92,30.74,26.5,34.88,33.64,31.64,35.72,42.04,37.07,46.58,,,,,,
2024-07-30,37.09,35.43,38.87,37.42,33.28,42.32,40.69,38.94,42.79,31.07,26.99,35.15,33.47,31.56,35.62,42.42,37.42,46.86,40.0,49.0,43.0,44.0,37.0,54.0
2024-07-31,36.84,35.11,38.62,37.76,33.63,42.5,40.55,38.79,42.65,31.42,27.53,35.6,33.3,31.43,35.49,42.82,37.97,47.06,35.0,32.0,38.0,27.0,32.0,37.0
2024-08-01,36.61,34.85,38.27,38.12,34.06,42.7,40.42,38.6,42.51,31.78,27.98,35.86,33.13,31.25,35.35,43.23,38.62,47.34,42.0,31.0,45.0,26.0,39.0,36.0
2024-08-02,36.39,34.59,38.08,38.5,34.55,42.95,40.28,38.39,42.37,32.15,28.41,36.09,32.96,31.1,35.21,43.66,39.31,47.59,,,,,,
2024-08-03,36.18,34.37,37.89,38.88,35.05,43.11,40.14,38.2,42.23,32.53,28.92,36.31,32.8,30.91,35.07,44.09,40.04,47.85,,,,,,
2024-08-04,35.99,34.17,37.71,39.27,35.54,43.41,40.01,38.08,42.07,32.91,29.34,36.58,32.64,30.72,34.9,44.52,40.6,48.17,,,,,,
2024-08-05,35.81,33.96,37.5,39.67,36.06,43.76,39.88,37.97,41.95,33.28,29.86,36.87,32.49,30.54,34.75,44.95,41.21,48.5,37.0,53.0,46.0,40.0,34.0,57.0
2024-08-06,35.65,33.78,37.33,40.05,36.48,44.17,39.76,37.87,41.81,33.65,30.4,37.15,32.34,30.37,34.56,45.38,41.86,48.91,,,,,,
2024-08-07,35.5,33.63,37.17,40.43,37.01,44.47,39.65,37.78,41.66,34.01,30.85,37.43,32.2,30.22,34.4,45.79,42.26,49.35,31.5,37.5,35.5,31.5,28.5,42.5
2024-08-08,35.36,33.51,37.06,40.79,37.43,44.65,39.54,37.71,41.57,34.36,31.24,37.77,32.07,30.1,34.24,46.19,42.82,49.66,,,,,,
2024-08-09,35.24,33.38,36.9,41.14,37.69,44.83,39.44,37.63,41.45,34.69,31.64,38.0,31.94,30.01,34.09,46.57,43.24,49.96,,,,,,
2024-08-10,35.13,33.28,36.83,41.47,37.95,45.08,39.35,37.49,41.34,35.0,31.99,38.29,31.83,29.87,33.98,46.93,43.66,50.26,,,,,,
2024-08-11,35.03,33.19,36.76,41.79,38.27,45.34,39.26,37.42,41.23,35.29,32.43,38.59,31.72,29.75,33.88,47.26,44.03,50.49,,,,,,
2024-08-12,34.94,33.05,36.69,42.08,38.68,45.52,39.17,37.36,41.11,35.56,32.71,38.85,31.61,29.69,33.77,47.58,44.38,50.8,,,,,,
2024-08-13,34.85,32.97,36.62,42.35,39.1,45.71,39.09,37.34,41.04,35.82,32.97,39.08,31.51,29.62,33.66,47.88,44.62,51.01,,,,,,
2024-08-14,34.76,32.89,36.53,42.6,39.39,45.85,39.01,37.22,40.94,36.05,33.32,39.22,31.41,29.54,33.51,48.15,44.86,51.25,33.5,47.0,39.0,39.0,29.5,53.0
2024-08-15,34.68,32.84,36.44,42.84,39.61,46.0,38.93,37.14,40.83,36.27,33.58,39.42,31.32,29.42,33.41,48.4,45.18,51.48,,,,,,
2024-08-16,34.59,32.77,36.33,43.05,39.83,46.09,38.85,37.1,40.67,36.47,33.8,39.49,31.22,29.29,33.31,48.64,45.52,51.7,,,,,,
2024-08-17,34.5,32.66,36.22,43.25,40.06,46.14,38.76,37.01,40.55,36.66,33.91,39.57,31.12,29.18,33.21,48.86,45.86,51.85,,,,,,
2024-08-18,34.39,32.59,36.09,43.44,40.3,46.21,38.67,36.94,40.53,36.85,34.17,39.67,31.01,29.08,33.15,49.07,46.2,51.98,,,,,,
2024-08-19,34.28,32.48,35.95,43.63,40.55,46.34,38.56,36.86,40.42,37.02,34.45,39.77,30.89,28.98,32.97,49.28,46.47,52.16,,,,,,
2024-08-20,34.16,32.38,35.81,43.8,40.8,46.43,38.44,36.76,40.32,37.2,34.67,39.88,30.75,28.87,32.85,49.48,46.6,52.38,,,,,,
2024-08-21,34.02,32.26,35.7,43.98,40.98,46.55,38.31,36.65,40.16,37.37,34.89,40.11,30.61,28.75,32.66,49.67,46.94,52.54,,,,,,
2024-08-22,33.88,32.14,35.6,44.16,41.18,46.66,38.16,36.53,40.02,37.54,35.2,40.33,30.46,28.59,32.47,49.87,47.23,52.7,,,,,,
2024-08-23,33.72,31.99,35.37,44.33,41.49,46.82,38.0,36.22,39.77,37.72,35.36,40.46,30.29,28.45,32.22,50.06,47.51,52.86,,,,,,
2024-08-24,33.54,31.77,35.12,44.51,41.8,46.92,37.83,35.98,39.55,37.9,35.57,40.58,30.11,28.28,31.96,50.25,47.82,53.01,27.0,43.0,31.0,37.0,24.0,48.0
2024-08-25,33.36,31.56,34.93,44.69,41.99,47.03,37.65,35.73,39.5,38.08,35.85,40.72,29.92,28.07,31.8,50.45,48.12,53.08,,,,,,
2024-08-26,33.17,31.35,34.78,44.87,42.27,47.19,37.45,35.46,39.33,38.26,36.16,40.93,29.72,27.86,31.68,50.64,48.42,53.2,,,,,,
2024-08-27,32.97,31.13,34.69,45.05,42.66,47.37,37.24,35.11,39.23,38.46,36.43,41.0,29.52,27.39,31.55,50.85,48.74,53.34,,,,,,
2024-08-28,32.76,30.87,34.59,45.25,43.05,47.42,37.03,34.68,38.99,38.66,36.71,41.15,29.3,27.12,31.4,51.07,49.06,53.51,38.0,52.0,42.0,46.0,35.0,57.0
2024-08-29,32.54,30.54,34.45,45.46,43.36,47.54,36.8,34.46,38.76,38.86,36.86,41.26,29.07,26.83,31.0,51.3,49.33,53.7,28.0,44.0,32.0,38.0,25.0,49.0
2024-08-30,32.32,30.23,34.3,45.68,43.66,47.73,36.57,34.26,38.48,39.08,36.98,41.49,28.84,26.55,30.84,51.55,49.57,53.9,,,,,,
2024-08-31,32.09,29.87,34.11,45.91,43.99,47.96,36.34,34.04,38.3,39.3,37.08,41.73,28.6,26.27,30.68,51.81,49.73,54.12,,,,,,
2024-09-01,31.86,29.58,33.96,46.15,44.32,48.16,36.11,33.68,38.21,39.53,37.38,41.97,28.36,25.99,30.54,52.09,49.85,54.39,,,,,,
2024-09-02,31.64,29.32,33.86,46.4,44.66,48.34,35.88,33.35,38.15,39.76,37.59,42.22,28.13,25.75,30.37,52.37,50.2,54.66,31.5,45.0,35.0,38.5,26.5,54.5
2024-09-03,31.43,29.04,33.76,46.66,44.98,48.44,35.65,33.05,37.98,40.0,37.9,42.4,27.9,25.52,30.2,52.67,50.41,54.91,,,,,,
2024-09-04,31.22,28.86,33.66,46.92,45.24,48.69,35.44,32.85,37.82,40.23,38.15,42.61,27.67,25.3,30.04,52.97,50.85,55.16,39.0,46.0,43.0,40.0,36.0,51.0
2024-09-05,31.02,28.71,33.56,47.18,45.57,48.89,35.24,32.57,37.65,40.46,38.36,42.77,27.46,25.01,29.87,53.27,51.17,55.46,,,,,,
2024-09-06,30.84,28.51,33.41,47.43,45.83,49.17,35.05,32.34,37.52,40.68,38.48,42.92,27.26,24.77,29.74,53.57,51.36,55.67,39.0,46.0,43.0,40.0,36.0,51.0
2024-09-07,30.67,28.33,33.34,47.68,46.05,49.4,34.88,32.1,37.41,40.88,38.74,43.07,27.07,24.49,29.72,53.86,51.6,55.88,,,,,,
2024-09-08,30.51,28.18,33.27,47.92,46.19,49.73,34.73,31.94,37.35,41.08,38.92,43.22,26.89,24.21,29.7,54.14,51.84,56.21,,,,,,
2024-09-09,30.36,27.96,33.19,48.15,46.34,50.01,34.58,31.81,37.27,41.27,39.23,43.41,26.73,23.95,29.62,54.42,52.08,56.45,,,,,,
2024-09-10,30.22,27.79,33.11,48.38,46.5,50.16,34.45,31.59,37.18,41.44,39.41,43.5,26.57,23.73,29.44,54.69,52.3,56.75,,,,,,
2024-09-11,30.08,27.64,33.02,48.61,46.61,50.5,34.32,31.35,37.09,41.61,39.6,43.58,26.41,23.55,29.26,54.95,52.5,57.01,,,,,,
2024-09-12,29.94,27.49,32.91,48.83,46.72,50.86,34.19,31.18,37.0,41.77,39.96,43.75,26.25,23.4,29.19,55.21,52.63,57.25,,,,,,
2024-09-13,29.8,27.31,32.8,49.04,46.82,51.2,34.08,30.96,36.9,41.92,40.15,43.9,26.1,23.21,29.13,55.46,52.71,57.63,,,,,,
2024-09-14,29.67,27.07,32.68,49.25,46.92,51.5,33.96,30.76,36.73,42.06,40.24,44.05,25.95,22.98,29.04,55.71,52.78,57.95,,,,,,
2024-09-15,29.53,26.82,32.56,49.45,47.01,51.78,33.84,30.58,36.64,42.2,40.29,44.22,25.79,22.85,28.94,55.95,52.84,58.28,,,,,,
2024-09-16,29.39,26.63,32.42,49.65,47.12,52.11,33.73,30.41,36.52,42.33,40.36,44.41,25.64,22.72,28.79,56.18,52.98,58.52,,,,,,
2024-09-17,29.25,26.45,32.26,49.85,47.25,52.31,33.61,30.34,36.43,42.46,40.42,44.57,25.48,22.6,28.7,56.42,53.1,58.79,,,,,,
2024-09-18,29.1,26.28,32.1,50.06,47.39,52.59,33.49,30.29,36.36,42.59,40.46,44.73,25.32,22.45,28.67,56.65,53.2,59.05,24.0,50.0,28.0,44.0,21.0,55.0
2024-09-19,28.95,26.13,31.96,50.26,47.56,52.79,33.36,30.13,36.25,42.72,40.52,44.85,25.15,22.26,28.47,56.89,53.3,59.25,,,,,,
2024-09-20,28.79,26.0,31.91,50.46,47.73,53.0,33.23,30.02,36.14,42.84,40.58,45.08,24.98,22.09,28.26,57.12,53.4,59.57,,,,,,
2024-09-21,28.63,25.88,31.85,50.67,47.91,53.32,33.09,29.98,36.02,42.98,40.61,45.24,24.8,21.95,28.2,57.36,53.6,59.79,,,,,,
2024-09-22,28.45,25.79,31.7,50.88,48.05,53.64,32.95,29.94,35.84,43.11,40.67,45.37,24.61,21.8,28.03,57.6,53.83,59.97,,,,,,
2024-09-23,28.27,25.7,31.38,51.09,48.22,53.73,32.79,29.79,35.72,43.25,40.79,45.53,24.41,21.66,27.86,57.85,54.08,60.2,,,,,,
2024-09-24,28.07,25.55,31.13,51.31,48.4,54.07,32.61,29.65,35.61,43.39,40.9,45.73,24.21,21.52,27.62,58.1,54.31,60.54,21.0,48.0,25.0,42.0,18.0,53.0
2024-09-25,27.87,25.42,30.81,51.53,48.57,54.38,32.43,29.51,35.45,43.54,41.02,45.94,23.99,21.37,27.36,58.35,54.41,60.93,23.0,53.0,27.0,47.0,20.0,58.0
2024-09-26,27.65,25.3,30.56,51.75,48.75,54.56,32.22,29.31,35.22,43.7,41.14,46.16,23.76,21.21,27.05,58.61,54.63,61.32,,,,,,
2024-09-27,27.42,25.11,30.24,51.98,48.93,54.79,32.01,29.15,34.95,43.86,41.26,46.38,23.52,21.07,26.63,58.88,54.92,61.69,,,,,,
2024-09-28,27.18,24.88,29.88,52.21,49.13,54.88,31.78,29.07,34.73,44.02,41.4,46.7,23.27,20.94,26.29,59.14,55.25,62.14,,,,,,
2024-09-29,26.93,24.64,29.52,52.43,49.33,55.04,31.55,28.9,34.49,44.18,41.47,46.97,23.02,20.8,26.02,59.41,55.51,62.42,,,,,,
2024-09-30,26.69,24.51,29.11,52.66,49.47,55.21,31.31,28.78,34.06,44.35,41.62,47.24,22.77,20.67,25.77,59.67,55.68,62.58,,,,,,
